ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI_ratio,orf,label
0.7777777777777778,0.0815284021250511,0.026463512429831595,0.3209981860793924,0.7015945330296128,1.656862745098039,YAL042W,non_ess
1.0,0.17123007764609727,0.002730109204368175,0.03586118614044787,0.19474101641144528,4.2218045112781954,YAL041W,ess
0.0,0.11524315488353086,0.013777267508610792,0.18590043916327295,0.8572753981753518,1.8600682593856657,YAL040C,non_ess
1.6363636363636365,0.05169595422966899,0.14709517923362175,2.0043093748940377,1.7805486284289271,0.7499999999999999,YAL039C,non_ess
0.0,0.09889660809154067,0.011318242343541944,0.16120077882426787,0.3786422578184592,2.870503597122302,YAL038W,ess
0.5,0.06293420514916225,0.006160164271047228,0.0879056851127014,0.26146652074420457,1.0,YAL037C-B,non_ess
0.3333333333333333,0.002860645688598284,0.021739130434782608,0.3109888969596347,0.3952267303102625,1.5555555555555556,YAL037C-A,non_ess
2.0,0.051287290559869234,0.0361145703611457,0.5283997067733588,1.6149198844234307,0.7133550488599348,YAL037W,non_ess
1.0,0.07212913771965673,0.020739404869251576,0.3034424981933759,1.097827310593268,2.19375,YAL036C,non_ess
0.0,0.055782590927666534,0.010356731875719215,0.1691010419571356,0.7525597269624573,0.7906542056074767,YAL034W-A,ess
1.0769230769230769,0.08111973845525133,0.035455278001611606,0.8248246268841178,1.4258297939279536,0.6942675159235668,YAL034C,non_ess
0.3333333333333333,0.03208009807928076,0.001919385796545105,0.05137811900191938,0.5,1.4766666666666666,YAL033W,ess
0.0,0.0741724560686555,0.021071115013169446,0.5626327565210003,0.8888888888888888,1.0,YAL032C,ess
0.6666666666666666,0.017572537801389457,0.03571428571428571,0.8475609756097561,1.7588075880758811,0.791304347826087,YAL031W-A,non_ess
2.5,0.1520228851655088,0.016652059596844872,0.39518180457878205,1.0126467931345982,1.2698863636363638,YAL031C,non_ess
3.0,0.02833401443944967,0.03648068669527897,0.7895462906192521,1.7708333333333333,0.9136690647482016,YAL030W,non_ess
2.0,0.2973028197793216,0.012004530011325029,0.31379283099370536,0.8627906976744185,0.8168421052631579,YAL029C,non_ess
0.0,0.10461789946873724,0.017654476670870115,0.5668016194331984,1.5020242914979756,0.7896907216494845,YAL028W,non_ess
1.0,0.050061299550469965,0.01019108280254777,0.3111191992720655,0.6714285714285714,1.9480519480519483,YAL027W,non_ess
0.7,0.026358806702084188,0.009153318077803205,0.27943772474664924,0.5968253968253969,1.3519553072625698,YAL026C-A,non_ess
0.4,0.27360032693093583,0.004671748217359233,0.12159286496635895,0.5656818181818183,1.410614525139665,YAL026C,non_ess
0.5,0.28994687372292605,0.0065010448107731605,0.19186867387471054,0.7684894196522104,0.978021978021978,YAL024C,non_ess
1.0,0.15181855333060892,0.021939447125932425,0.5603961637309597,0.9055425448868072,1.85632183908046,YAL023C,non_ess
3.0,0.10237024928483858,0.01674179008370895,0.4636926942037093,1.2323592302209552,0.1390856406954282,YAL022C,non_ess
0.4,0.16775643645279936,0.006366892160764027,0.15648284095119175,0.29629629629629634,11.63425925925926,YAL021C,non_ess
0.6363636363636364,0.06477319166326115,0.03296703296703297,0.7690309690309691,0.7736842105263158,1.1259259259259258,YAL020C,non_ess
0.8,0.035349407437678795,0.03163444639718805,0.7379552754378522,0.6149425287356322,1.055,YAL019W-A,non_ess
3.0,0.2278299959133633,0.007069219440353461,0.15119992371345928,0.5459848337546179,1.8589981447124304,YAL019W,non_ess
2.2777777777777777,0.06313853698406212,0.016376663254861822,0.3335855102131637,0.8966183574879228,0.8316831683168318,YAL018C,non_ess
1.5555555555555556,0.2738046587658357,0.016461916461916463,0.3738525086351174,0.9569418189455998,0.693089430894309,YAL017W,non_ess
0.8333333333333334,0.009194932570494484,0.03783783783783784,0.8875675675675676,0.6111111111111112,2.489795918367347,YAL016C-B,non_ess
0.0,0.01798120147118921,0.006369426751592357,0.1494085532302093,0.2328042328042328,1.2773722627737223,YAL016C-A,non_ess
0.0,0.1264814058030241,0.0015731515469323545,0.04035795323672255,0.12940330697340044,3.0307692307692307,YAL016W,non_ess
3.0,0.07825909276665305,0.030859049207673062,0.7641408824293469,1.2406855439642324,0.8864864864864865,YAL015C,non_ess
0.8888888888888888,0.0488353085410707,0.018252933507170797,0.3944128029765853,0.9769980506822612,1.2097902097902098,YAL014C,non_ess
0.14285714285714285,0.07948508377605232,0.007395234182415777,0.12006559959798176,0.6007628734901462,2.2506596306068603,YAL013W,non_ess
0.0,0.07723743359215367,0.01266891891891892,0.18430607331469398,0.3940886699507389,1.8054298642533937,YAL012W,non_ess
0.75,0.12443808745402535,0.004794885455514118,0.07176503478797533,0.3874887488748875,2.625454545454545,YAL011W,non_ess
0.0,0.09746628524724153,0.002025658338960162,0.03031802167387569,0.2185833968012186,3.412698412698413,YAL010C,non_ess
0.3333333333333333,0.04965263588067021,0.0051347881899871635,0.07491163592241545,0.7424657534246574,0.7495069033530571,YAL009W,non_ess
0.6,0.03718839395177769,0.035234899328859065,0.5140077039417714,1.2246919014084503,1.3305785123966942,YAL008W,non_ess
3.0,0.0406620351450756,0.010819165378670788,0.15745816464598386,0.40419550173010377,1.9719626168224305,YAL007C,non_ess
0.5714285714285714,0.12791172864732325,0.03112033195020747,0.4507464449727559,1.07993430057487,1.6965811965811963,YAL005C,non_ess
0.0,0.0406620351450756,0.04173106646058733,0.5767447390322198,1.2362637362637363,1.0,YAL004W,non_ess
0.25,0.06375153248876175,0.0,0.0,0.0,3.806949806949807,YAL003W,ess
0.3333333333333333,0.25704944830404575,0.016213389121338913,0.24034764264509945,0.6343380537871898,1.15625,YAL002W,non_ess
1.2222222222222223,0.1068655496526359,0.03767757875231625,1.4244945549672507,0.7444124502948034,1.1461538461538463,YAR002W,non_ess
2.6666666666666665,0.04147936248467512,0.033383915022761765,1.6296214412766683,0.8181355068772287,1.8072289156626504,YAR002C-A,non_ess
0.7142857142857143,0.08377605230894974,0.0640625,3.5987814465408796,1.0744234800838572,0.6351351351351351,YAR003W,non_ess
0.25,0.12362076011442583,0.0005361930294906167,0.026084540693717097,0.05008635578583765,2.244122965641953,YAR007C,ess
0.6666666666666666,0.05292194523906825,0.012091898428053204,0.5687242179318803,0.4126794258373205,1.8023952095808384,YAR008W,ess
0.875,0.14160196158561505,0.019257867543447632,1.1955081456577092,1.1966507177033494,1.3888888888888888,YAR014C,non_ess
0.0,0.05925623212096445,0.008695652173913044,0.4559111933395005,0.7791962174940898,1.8975265017667848,YAR015W,non_ess
1.3333333333333333,0.08561503882304863,0.011476664116296864,0.5194575627259056,0.5783699059561129,0.9834123222748816,YAR018C,non_ess
0.0,0.19574989783408256,0.009575923392612859,0.3421780086899201,0.6299427324788655,3.8024691358024687,YAR019C,ess
0.2222222222222222,0.019207192480588477,0.0,0.0,0.0,1.443478260869565,YAR019W-A,non_ess
0.4444444444444444,0.007968941561095219,0.00598802395209581,0.1656576044586727,0.2899353647276085,1.1794871794871795,YAR020C,non_ess
0.6666666666666666,0.03330608908868002,0.020408163265306117,0.5606362845890236,0.6028404344193818,1.7445255474452557,YAR023C,non_ess
2.0,0.04474867184307316,0.03111739745403112,0.7287881455220936,0.899480460808674,1.0,YAR027W,non_ess
0.75,0.044544340008173276,0.032670454545454544,0.7651616757705814,0.6381054567749848,6.901960784313724,YAR028W,non_ess
1.0,0.01185124642419289,0.008928571428571428,0.20134320175438594,0.8761644619698143,0.6607142857142857,YAR029W,non_ess
1.1666666666666667,0.01982018798528811,0.029325513196480937,0.6644560724257119,1.1142234671646438,1.0236686390532543,YAR030C,non_ess
3.0,0.05762157744176543,0.025669642857142856,0.6139976801310043,0.8377332274712186,1.178861788617886,YAR031W,non_ess
1.5,0.044544340008173276,0.005681818181818182,0.13046695951107715,0.4465786314525811,0.6178977272727273,YAR033W,non_ess
2.0,0.13710666121781775,0.09694619486185167,2.9503722757470583,1.1319908198305466,1.403726708074534,YAR035W,non_ess
1.3846153846153846,0.0020433183489987745,0.075,2.60519801980198,1.518151815181518,1.0,YAR035C-A,non_ess
2.5,0.23947691050265632,0.02075154234436343,0.7420989458116464,0.8874402866242037,1.1424870466321244,YAR042W,non_ess
1.25,0.01838986514098897,0.0,0.0,1.073720143312102,1.0,YAR047C,non_ess
0.0,0.31078872088271353,0.0075872534142640375,1.5427731411229135,1.26,0.7982576799633195,YAR050W,non_ess
0.05263157894736842,0.01675521046178995,0.0,0.0,0.9448387096774193,1.0,YAR053W,non_ess
0.10526315789473684,0.019411524315488354,0.0,0.0,0.6296774193548388,1.0,YAR060C,non_ess
0.15789473684210525,0.016959542296689827,0.010033444816053512,1.1910669975186106,0.3145161290322581,1.2413793103448276,YAR064W,non_ess
0.21052631578947367,0.03821005312627708,0.003273322422258593,0.3661105538250357,0.19059139784946239,0.5171849427168577,YAR066W,non_ess
0.2631578947368421,0.029628116060482226,0.002061855670103093,0.2149828178694158,0.06666666666666668,1.2231404958677687,YAR068W,non_ess
0.3157894736842105,0.016550878626890073,0.020477815699658702,1.8769036624888864,0.22371615312791776,0.4061433447098976,YAR069C,non_ess
0.3684210526315789,0.016959542296689827,0.0,0.0,0.38076563958916887,1.0,YAR070C,non_ess
0.42105263157894735,0.09215365753984471,0.005702066999287242,0.4531945351198213,0.5378151260504199,0.5600924499229585,YAR071W,non_ess
0.47368421052631576,0.07907642010625256,0.0008257638315441782,0.052120270073347255,0.06722689075630252,1.243103448275862,YAR073W,non_ess
0.5263157894736842,0.02881078872088272,0.0063424947145877385,0.3415886439142253,0.3025210084033614,0.9839816933638444,YAR075W,non_ess
0.5789473684210527,0.1585615038823049,0.0008410428931875525,0.032152656178907744,1.3934426229508194,0.6893424036281179,YBL113C,non_ess
0.631578947368421,0.029423784225582346,0.002074688796680498,0.07931433235834298,1.1757216978528453,1.0,YBL113W-A,non_ess
0.6842105263157894,0.018185533306089092,0.0,0.0,0.9580007727548709,1.0,YBL112C,non_ess
0.7368421052631579,0.13976297507151617,0.0,0.0,0.7402798476568968,1.0,YBL111C,non_ess
0.7894736842105263,0.019411524315488354,0.04776119402985075,1.7781315644002211,0.5225589225589226,1.2134146341463414,YBL109W,non_ess
0.8421052631578947,0.005312627707396813,0.0,0.0,0.0,1.5421686746987953,YBL108C-A,non_ess
0.894736842105263,0.01736820596648958,0.11475409836065575,4.130397514196936,1.050593076736868,0.5353535353535354,YBL108W,non_ess
0.9473684210526315,0.0036779730281977937,0.0,0.0,0.9091974671610037,1.0,YBL107W-A,non_ess
1.0,0.03677973028197794,0.030508474576271188,1.0981056829511466,0.7678018575851394,1.6610169491525422,YBL107C,non_ess
0.25,0.20310584389047814,0.0158311345646438,0.4835346052364522,1.0415800415800416,1.1071428571428572,YBL106C,non_ess
0.0,0.23191663261136086,0.006367583212735168,0.18647922265867276,0.4320557491289199,2.1572052401746724,YBL105C,ess
1.3333333333333333,0.2088271352676747,0.02663671373555841,0.5218237563731569,0.7598870056497175,1.532544378698225,YBL104C,non_ess
1.0,0.09603596240294239,0.01643835616438356,0.4255266887104393,0.8383808095952024,1.392156862745098,YBL103C,non_ess
0.6666666666666666,0.0406620351450756,0.015455950540958269,0.4741126777852795,0.5415162454873647,1.0916030534351144,YBL102W,non_ess
0.7777777777777778,0.22496935022476502,0.030420518938264238,1.0333226272683476,0.8906985871271585,1.3311688311688312,YBL101C,non_ess
1.181818181818182,0.004699632202697181,0.1092436974789916,3.7592465557651633,1.0612244897959182,0.5081967213114755,YBL100W-C,non_ess
2.1212121212121215,0.01798120147118921,0.0,0.0,0.0,1.7840909090909092,YBL100C,non_ess
3.0606060606060606,0.10809154066203515,0.009163103237629809,0.3488152952338865,0.4787234042553191,1.6507936507936507,YBL099W,non_ess
4.0,0.09072333469554557,0.024602026049204053,1.4991316931982634,0.9435897435897436,0.7875647668393781,YBL098W,non_ess
0.0,0.15079689415610953,0.009717314487632508,0.5661307420494699,0.7773333333333333,1.5800865800865802,YBL097W,ess
1.0,0.017572537801389457,0.06818181818181818,3.545454545454545,1.3753387533875336,1.7605633802816902,YBL096C,non_ess
1.375,0.05190028606456886,0.02586206896551724,1.3231707317073171,1.0315040650406506,1.0513833992094859,YBL095W,non_ess
3.0,0.019207192480588477,0.012048192771084338,0.5686159271231267,0.9300813008130082,1.0,YBL094C,non_ess
1.0,0.04168369431957499,0.010574018126888218,0.4568319701323902,0.31081926203877425,4.666666666666666,YBL093C,non_ess
0.9166666666666667,0.04597466285247242,0.0013793103448275859,0.04474209176403533,1.1570247933884297,1.0,YBL092W,ess
0.8333333333333334,0.03848249557281025,0.032520325203252036,0.9772357723577236,1.5200000000000002,0.4844444444444445,YBL091C-A,non_ess
1.1666666666666667,0.08275439313445035,0.01976284584980237,0.5796352856629536,0.9698275862068966,1.739644970414201,YBL091C,non_ess
1.0,0.032897425418880265,0.01125703564727955,0.3128944226505202,0.6749999999999999,1.6969696969696972,YBL090W,non_ess
1.1,0.0905190028606457,0.01740391588107324,0.5039883973894126,1.2812499999999998,0.9270833333333334,YBL089W,non_ess
0.75,0.5662035145075603,0.01793614731555662,0.4671990468423431,1.2180185084376702,1.0886262924667651,YBL088C,non_ess
0.4,0.05905190028606457,0.005452562704471102,0.125848665001583,0.34022177419354843,2.7808988764044953,YBL087C,non_ess
1.25,0.09194932570494484,0.006428571428571429,0.13060344827586207,1.0086206896551724,0.9876733436055468,YBL086C,non_ess
3.0,0.19697588884348183,0.009857239972807614,0.21774124297828187,0.9684210526315788,1.0,YBL085W,non_ess
0.0,0.15161422149570905,0.005272407732864675,0.11646471186754233,0.4007259528130671,1.9181380417335472,YBL084C,ess
0.8333333333333334,0.025541479362484677,0.009411764705882352,0.21791063966570232,0.6703096539162112,0.7804878048780487,YBL083C,non_ess
1.5,0.09031467102574582,0.02252906976744186,0.5239715468639887,0.7951887293992558,1.0234192037470726,YBL082C,non_ess
0.3333333333333333,0.07192480588475685,0.007233273056057866,0.16091068093558236,0.4243008678881388,0.9059561128526644,YBL081W,non_ess
0.9166666666666667,0.10727421332243564,0.011692307692307693,0.2772231718898386,0.5049725651577505,0.2123076923076923,YBL080C,non_ess
1.5,0.3036371066612178,0.008873114463176575,0.183915463418569,0.6280991735537189,1.7034482758620688,YBL079W,non_ess
2.0,0.02063751532488762,0.0,0.0,0.7352107542895499,1.0,YBL078C,non_ess
0.0,0.21577441765427055,0.003107520198881293,0.06299530578285165,0.16385048643113162,2.3765323992994745,YBL076C,ess
1.1666666666666667,0.1293420514916224,0.027706516162134428,0.5394929184777874,1.120754716981132,0.3739130434782609,YBL075C,non_ess
0.2857142857142857,0.06926849203105845,0.020618556701030927,0.3863427579871389,0.6797541823147832,4.4831932773109235,YBL074C,ess
0.0,0.05905190028606457,0.003271537622682661,0.061300841098286485,0.448019801980198,1.1815980629539953,YBL072C,non_ess
0.0,0.003269309358398039,0.0,0.0,0.0,1.462686567164179,YBL071C-B,non_ess
0.5,0.013485901103391911,0.012096774193548387,0.22171215880893302,0.4333333333333333,1.2027027027027026,YBL071W-A,non_ess
1.5,0.017572537801389457,0.03571428571428571,0.5854037267080745,1.5144927536231885,0.717741935483871,YBL071C,non_ess
0.8571428571428571,0.01838986514098897,0.034375,0.5377113526570049,0.6452726017943411,0.9583333333333331,YBL070C,non_ess
0.6666666666666666,0.08438904781364938,0.027152831652443758,0.4459373762671053,0.6950207468879668,1.009708737864078,YBL069W,non_ess
1.0,0.0126685737637924,0.00847457627118644,0.14256787160641968,0.575221238938053,1.0,YBL068W-A,non_ess
4.0,0.063342868818962,0.013265306122448979,0.22316236229004874,0.6598125976054137,1.6075949367088609,YBL068W,non_ess
0.5,0.1493665713118104,0.009362460989745877,0.15762169172779966,0.7747035573122532,1.9472361809045229,YBL067C,non_ess
1.0,0.23130363710666124,0.015380150899593732,0.2538036237520002,0.6195472429720021,2.4926829268292683,YBL066C,non_ess
0.7857142857142857,0.020024519820187988,0.02906976744186046,0.4940236455761986,0.5758487322733133,0.9740932642487046,YBL065W,non_ess
0.5714285714285714,0.050061299550469965,0.030573248407643312,0.5234819532908704,0.6206896551724137,1.4105263157894736,YBL064C,non_ess
1.0,0.22374335921536578,0.01859070464767616,0.3322862840424448,0.9136615811373092,0.7922077922077922,YBL063W,non_ess
2.0,0.022476501838986515,0.02368421052631579,0.4032236842105264,0.939375,3.5185185185185186,YBL062W,non_ess
1.0,0.13894564773191664,0.016267942583732056,0.2853698121956874,0.65974407384099,0.8685968819599109,YBL061C,non_ess
0.9230769230769232,0.13710666121781775,0.02132816286960737,0.4089242902621477,0.8833976833976833,0.8263888888888891,YBL060W,non_ess
1.5,0.02479226263451846,0.0024154589371980675,0.04631152892022457,0.28108108108108104,1.0594795539033457,YBL059C-A,non_ess
1.0,0.040866366979975484,0.015384615384615384,0.3115384615384616,0.8779069767441862,1.775665399239544,YBL059W,non_ess
0.08333333333333333,0.08316305680425011,0.016522423288749016,0.3301212890761932,0.5587871287128712,2.5229357798165144,YBL058W,non_ess
1.5,0.03923171230077646,0.03194888178913738,0.6482588751851786,1.0614525139664803,1.3114754098360657,YBL057C,non_ess
0.5,0.0923579893747446,0.022048364153627317,0.4924545245039218,1.0257842715943275,1.073469387755102,YBL056W,non_ess
1.6666666666666667,0.08214139762975071,0.02707006369426752,0.5232790555126189,0.9178026724254282,1.0325203252032522,YBL055C,non_ess
2.0,0.10400490396403761,0.02219403931515536,0.4275037330987788,0.7599255583126551,1.1954022988505746,YBL054W,non_ess
0.6666666666666666,0.02206783816918676,0.013368983957219251,0.2783008209685923,0.6170355466130114,1.709090909090909,YBL053W,non_ess
0.5,0.1665304454434001,0.007615230460921844,0.15852550170764065,0.5471048513302034,2.0446194225721785,YBL052C,non_ess
0.75,0.13322435635472007,0.011465603190428714,0.2095754720571111,0.5969465648854962,1.0,YBL051C,non_ess
1.0,0.06429641738182809,0.006036217303822936,0.1134808853118712,0.3184615384615384,2.747747747747748,YBL050W,ess
1.25,0.024928483857785046,0.016826923076923076,0.2778466164419772,0.5388316151202748,1.2547169811320755,YBL049W,non_ess
1.5,0.017776869636289334,0.00964630225080386,0.15902212975222246,0.5818014705882354,1.2612612612612613,YBL048W,non_ess
1.75,0.27891295463833266,0.01278648974668275,0.2017498909898756,0.6858901872094485,2.2754629629629632,YBL047C,non_ess
1.4,0.0868410298324479,0.02339622641509434,0.3826456000409061,1.2643631436314364,3.0972222222222223,YBL046W,non_ess
1.0,0.09011033919084593,0.006554989075018208,0.1059129484784192,0.3077445652173913,2.035897435897436,YBL045C,non_ess
1.0,0.021659174499387007,0.20923913043478265,3.4059167350287125,1.3274371069182391,1.0,YBL044W,non_ess
2.333333333333333,0.04924397221087046,0.024579560155239332,0.4225933873574382,0.905209363666337,0.5614035087719298,YBL043W,non_ess
1.1666666666666665,0.12729873314262363,0.026576341844710787,0.4441090583735633,0.8788679245283019,0.4898989898989899,YBL042C,non_ess
0.0,0.04597466285247242,0.0055172413793103435,0.08833733551051771,0.2631240625669595,2.3850931677018634,YBL041W,ess
0.0,0.048086091813104484,0.007936507936507936,0.12797619047619047,0.2718301435406699,2.870967741935484,YBL040C,ess
0.5,0.008786268900694729,0.0,0.0,0.0,1.5042016806722691,YBL039W-B,non_ess
0.0,0.11503882304863099,0.008050603795284647,0.13489792984473836,0.4650462962962963,2.3445945945945947,YBL039C,non_ess
0.0,0.0022476501838986514,0.0,0.0,0.0,1.0,YBL039C-A,non_ess
0.0,0.04413567633837352,0.0028653295128939827,0.04669499061357573,0.09808429118773944,2.311881188118812,YBL038W,non_ess
0.0,0.2061708214139763,0.020474488137796558,0.3747847793166873,0.8869482375357257,1.8988764044943818,YBL037W,non_ess
1.0,0.04924397221087046,0.019404915912031046,0.31912903879424553,0.5310129406514948,0.9797297297297296,YBL036C,non_ess
0.0,0.14078463424601553,0.008502598016060462,0.1854309764049033,0.4021857923497267,1.4883720930232558,YBL035C,ess
0.0,0.30588475684511646,0.005064963664391103,0.08734384470194688,0.3865970887118924,0.4600308302136094,YBL034C,ess
0.0,0.06722517368205967,0.011571841851494695,0.19741331530706072,0.4031007751937985,1.7830188679245282,YBL033C,non_ess
1.0,0.07458111973845526,0.034934497816593885,0.6749047663290904,1.3981762917933127,0.92090395480226,YBL032W,non_ess
0.375,0.06579485083776053,0.028543307086614175,0.6429452000318142,0.7865693976805088,1.4251968503937007,YBL031W,non_ess
1.0,0.015937883122190438,0.07394366197183097,1.6920349684312772,2.896551724137931,0.4710743801652893,YBL029C-A,non_ess
2.5,0.07355946056395588,0.03008849557522124,0.6966564982331088,0.8875564984780003,1.0204778156996586,YBL029W,non_ess
1.6,0.01838986514098897,0.0125,0.3006779661016949,0.7755932203389831,1.2290076335877864,YBL028C,non_ess
0.0,0.0615038823048631,0.0,0.0,0.0,4.538095238095238,YBL027W,non_ess
0.0,0.024860373246151753,0.0,0.0,0.0,1.8778280542986423,YBL026W,ess
0.0,0.026358806702084188,0.0022883295194508014,0.05538092723447414,0.09816849816849817,2.0691489361702127,YBL025W,non_ess
0.3333333333333333,0.1364936657131181,0.007789678675754625,0.1912614721664008,0.52345001143903,0.9237536656891496,YBL024W,non_ess
0.3333333333333333,0.22823865958316308,0.006762716847985887,0.2514501082569298,0.7937710437710439,1.4764309764309764,YBL022C,non_ess
0.4545454545454545,0.02615447486718431,0.027649769585253458,0.6417975713949343,1.1785003317850034,0.7350427350427351,YBL021C,non_ess
0.0,0.1140171638741316,0.008700696055684454,0.10917585735625973,0.5458047945205479,1.4705882352941175,YBL020W,ess
1.5,0.10298324478953821,0.020486555697823303,0.2498425554809461,1.0590228013029317,0.8518518518518521,YBL019W,non_ess
0.5,0.029015120555782592,0.0063025210084033615,0.0703014351808139,0.1601123595505618,1.6503496503496504,YBL018C,ess
0.8,0.3193706579485084,0.02173454315256383,0.3093282811799811,0.7798473218755214,1.0814332247557004,YBL017C,non_ess
1.0,0.06885982836125869,0.06126295947219605,0.7753917794213966,1.319738700564972,0.7333333333333333,YBL016W,non_ess
1.5,0.10420923579893748,0.07848101265822785,0.9933168847886721,1.118957940991839,0.9545454545454546,YBL015W,non_ess
2.6,0.07866775643645281,0.1012448132780083,1.4164833783091044,1.061231451475354,1.1875,YBL013W,non_ess
1.9666666666666668,0.023906824683285657,0.037406483790523685,0.5405622541584184,0.7372974963181149,1.160377358490566,YBL012C,non_ess
1.3333333333333333,0.15181855333060892,0.012724879333040808,0.18542441659974085,0.5776202909362179,0.9783080260303688,YBL011W,non_ess
1.8571428571428568,0.05394360441356764,0.0166270783847981,0.3376629884642753,0.8270042194092826,0.8803680981595092,YBL010C,non_ess
2.0,0.1348590110339191,0.02167487684729064,0.4300084104289319,0.8860537836147594,0.7136150234741785,YBL009W,non_ess
1.8,0.012872905598692277,0.037656903765690385,0.7071129707112971,7.615384615384616,0.37656903765690375,YBL008W-A,non_ess
1.5999999999999999,0.16836943195749898,0.020222045995241876,0.5862917276868665,1.1726277372262774,1.8243902439024389,YBL008W,non_ess
1.4,0.25091949325704943,0.006963042313872523,0.4927450214006186,0.5052110934463876,2.778125,YBL007C,non_ess
0.42857142857142855,0.0335104209235799,0.027675276752767528,2.3347091718339863,2.9690721649484533,0.5042735042735043,YBL006C,non_ess
0.8809523809523809,0.006742950551695956,0.06711409395973154,5.650435527631014,2.4202127659574466,1.0,YBL006W-A,non_ess
1.3333333333333333,0.1961585615038823,0.015699658703071672,1.5783764017552413,1.0737628384687206,1.5101214574898785,YBL005W,non_ess
0.3333333333333333,0.02370249284838578,0.02261306532663317,0.3558836965576546,0.7780748663101604,1.6122448979591837,YBL003C,non_ess
