hits_count,reads_count,hits_count_pro,orf_len,insertion_index,reads_by_len,NI,HFI,orf,label
20,79,3,1379,0.014503263234227704,0.05728788977519943,0.5678742505796199,0.19796954314720813,YBL089W,non_ess
98,356,6,8363,0.011718282912830323,0.042568456295587705,0.372076866210306,0.07521224440990075,YBL088C,non_ess
6,21,1,917,0.006543075245365322,0.022900763358778626,0.16283722914987436,0.23773173391493999,YBL087C,non_ess
8,18,3,1400,0.005714285714285714,0.012857142857142857,0.14326241134751774,0.3857142857142857,YBL086C,non_ess
20,67,1,2942,0.006798096532970768,0.022773623385452076,0.18895106721111465,0.1549966009517335,YBL085W,non_ess
11,37,0,2276,0.004833040421792618,0.01625659050966608,0.13433291821366636,0.6107205623901582,YBL084C,ess
5,6,2,425,0.011764705882352941,0.014117647058823532,0.3560504201680673,0.2988235294117647,YBL083C,non_ess
15,41,4,1376,0.010901162790697676,0.029796511627906974,0.34861010174418605,0.3175872093023256,YBL082C,non_ess
15,45,2,1106,0.0135623869801085,0.0406871609403255,0.4214692930994023,0.31193490054249545,YBL081W,non_ess
8,15,0,1625,0.004923076923076922,0.009230769230769232,0.1658731443994602,0.3156923076923077,YBL080C,non_ess
13,37,2,4508,0.002883762200532387,0.008207630878438331,0.10202551785331823,0.2517746228926353,YBL079W,non_ess
2,5,3,353,0.0056657223796034,0.0141643059490085,0.1750801095992198,0.7677053824362606,YBL078C,non_ess
8,133,0,3218,0.002486016159105034,0.0413300186451212,0.08222545175866951,0.4412678682411436,YBL076C,ess
30,141,2,1949,0.015392508978963569,0.07234479220112879,0.4925602873268343,0.19343252950230888,YBL075C,non_ess
8,29,4,1067,0.007497656982193066,0.02717900656044986,0.22885993288387704,0.478912839737582,YBL074C,ess
5,7,1,917,0.005452562704471102,0.0076335877862595426,0.16643507932599289,0.5201744820065429,YBL072C,non_ess
1,4,0,98,0.010204081632653059,0.040816326530612235,0.3114713627386438,1.0,YBL071C-B,non_ess
3,4,9,248,0.012096774193548387,0.016129032258064516,0.3602822580645161,0.5524193548387096,YBL071W-A,non_ess
4,11,4,308,0.012987012987012988,0.03571428571428571,0.3415886439142253,0.6590909090909091,YBL071C,non_ess
9,41,5,320,0.028125,0.128125,0.7059593023255815,0.346875,YBL070C,non_ess
35,171,3,1289,0.027152831652443758,0.13266097750193948,0.6801956182302049,0.1807602792862684,YBL069W,non_ess
6,46,6,236,0.025423728813559324,0.19491525423728812,0.6317713526088402,1.0,YBL068W-A,non_ess
9,80,3,980,0.009183673469387756,0.08163265306122447,0.22821128451380554,0.27346938775510204,YBL068W,non_ess
7,18,2,2243,0.003120820329915292,0.008024966562639322,0.07830238879381013,0.5568435131520285,YBL067C,non_ess
45,147,5,3446,0.0130586186883343,0.04265815438189205,0.3041538844208606,0.07864190365641323,YBL066C,non_ess
10,127,2,344,0.02906976744186046,0.3691860465116279,0.7558139534883721,0.5552325581395349,YBL065W,non_ess
16,168,5,785,0.02038216560509554,0.2140127388535032,0.5369045674778159,0.16942675159235668,YBL064C,non_ess
47,306,3,3335,0.014092953523238382,0.09175412293853072,0.33915199263113543,0.14362818590704649,YBL063W,non_ess
10,61,2,380,0.02631578947368421,0.16052631578947368,0.5818523581681476,1.0,YBL062W,non_ess
19,89,1,2090,0.00909090909090909,0.042583732057416265,0.2,0.14593301435406697,YBL061C,non_ess
32,103,10,2063,0.015511391177896268,0.04992729035385361,0.3274934792142742,0.1662627241880756,YBL060W,non_ess
1,3,0,414,0.0024154589371980675,0.007246376811594203,0.0509978145847711,0.9202898550724636,YBL059C-A,non_ess
3,15,0,650,0.004615384615384616,0.02307692307692308,0.1017429406037001,0.8415384615384616,YBL059W,non_ess
18,101,1,1271,0.014162077104642012,0.07946498819826907,0.32849507582951243,0.21715184893784426,YBL058W,non_ess
11,43,11,626,0.01757188498402556,0.06869009584664537,0.41442263806481056,0.2396166134185304,YBL057C,non_ess
11,46,3,1406,0.007823613086770981,0.03271692745376956,0.2005051610314768,0.20839260312944524,YBL056W,non_ess
18,78,10,1256,0.014331210191082803,0.06210191082802548,0.32940393573533605,0.1449044585987261,YBL055C,non_ess
20,56,4,1577,0.012682308180088777,0.03551046290424857,0.2955287130550443,0.17564996829422955,YBL054W,non_ess
1,11,9,374,0.00267379679144385,0.029411764705882356,0.06550063521139242,0.6844919786096256,YBL053W,non_ess
19,84,1,2495,0.007615230460921844,0.033667334669338675,0.18655210974435055,0.14909819639278554,YBL052C,non_ess
12,29,1,2006,0.005982053838484547,0.014456630109670987,0.13201869047236173,0.20887337986041876,YBL051C,non_ess
4,8,0,994,0.004024144869215292,0.008048289738430584,0.09322284417404904,0.6156941649899397,YBL050W,ess
1,6,0,416,0.002403846153846154,0.014423076923076926,0.049361028928336624,0.6682692307692307,YBL049W,non_ess
2,2,0,311,0.006430868167202572,0.006430868167202572,0.13288485189740246,0.9807073954983924,YBL048W,non_ess
73,330,3,4145,0.01761158021712907,0.07961399276236429,0.3280911205558624,0.10880579010856453,YBL047C,non_ess
38,226,8,1325,0.028679245283018868,0.17056603773584905,0.5529688347700283,0.19924528301886796,YBL046W,non_ess
2,40,0,1373,0.0014566642388929353,0.029133284777858707,0.027671966659608284,0.5688273852876912,YBL045C,non_ess
54,1781,7,368,0.14673913043478262,4.839673913043479,2.840248745819398,1.0,YBL044W,non_ess
21,118,4,773,0.027166882276843468,0.15265200517464425,0.5390579312055858,0.19146183699870634,YBL043W,non_ess
47,214,4,1919,0.024491922876498172,0.11151641479937467,0.4598942691367891,1.0,YBL042C,non_ess
2,7,1,725,0.0027586206896551718,0.009655172413793104,0.05002066789948874,0.5296551724137931,YBL041W,ess
3,7,0,756,0.003968253968253968,0.009259259259259259,0.07173187746436152,0.3253968253968254,YBL040C,ess
0,0,1,179,0.0,0.0,0.0,1.0,YBL039W-B,non_ess
11,21,0,1739,0.0063254744105807935,0.012075905692926969,0.1190076975071376,0.4663599769982749,YBL039C,non_ess
0,0,0,83,0.0,0.0,0.0,1.0,YBL039C-A,non_ess
1,4,0,698,0.0014326647564469914,0.005730659025787965,0.026656589129797167,1.0,YBL038W,non_ess
33,114,0,3077,0.010724731881702957,0.037049073773155666,0.22782331676275994,0.151771205719857,YBL037W,non_ess
10,32,15,773,0.0129366106080207,0.04139715394566624,0.2689107636540343,0.33376455368693403,YBL036C,non_ess
8,15,0,2117,0.003778932451582428,0.0070854983467170535,0.10546656933052777,0.3863958431743033,YBL035C,ess
12,32,0,4541,0.0026425897379431843,0.007046905967848492,0.05165719939787567,0.24201717683329665,YBL034C,ess
8,56,2,1037,0.007714561234329799,0.05400192864030858,0.1461781252335185,0.3481195756991321,YBL033C,non_ess
13,20,2,1145,0.011353711790393014,0.017467248908296942,0.2488420418611655,0.16506550218340613,YBL032W,non_ess
26,97,3,1016,0.02559055118110236,0.09547244094488187,0.6317372228840398,0.08267716535433071,YBL031W,non_ess
23,250,8,284,0.08098591549295775,0.8802816901408451,2.0128184839373318,0.1795774647887324,YBL029C-A,non_ess
44,586,1,1130,0.03893805309734513,0.5185840707964602,0.9856557918372738,0.1176991150442478,YBL029W,non_ess
3,29,8,320,0.009375,0.090625,0.24368131868131865,0.5125,YBL028C,non_ess
0,0,1,953,0.0,0.0,0.0,1.0,YBL027W,non_ess
2,2,0,415,0.004819277108433735,0.004819277108433735,0.12336575216528765,0.4987951807228916,YBL026W,ess
0,0,0,437,0.0,0.0,0.0,1.0,YBL025W,non_ess
21,66,3,2054,0.010223953261927946,0.03213242453748783,0.27227173994457343,0.2609542356377799,YBL024W,non_ess
9,21,0,3401,0.0026462805057336078,0.006174654513378418,0.12609655070039366,0.3678329902969715,YBL022C,non_ess
4,8,2,434,0.009216589861751152,0.018433179723502304,0.3052995391705069,0.6382488479262672,YBL021C,non_ess
9,16,0,1724,0.005220417633410673,0.009280742459396751,0.101204286819136,0.3039443155452436,YBL020W,ess
16,57,5,1562,0.010243277848911651,0.03649167733674776,0.201846485612238,0.4564660691421255,YBL019W,non_ess
2,16,0,476,0.004201680672268907,0.03361344537815126,0.0738268758830966,0.8340336134453782,YBL018C,ess
67,275,2,4739,0.014138003798269676,0.0580291200675248,0.3360849381175629,0.08778223253851024,YBL017C,non_ess
18,48,0,1061,0.016965127238454288,0.04524033930254477,0.35561287762289795,0.2064090480678605,YBL016W,non_ess
50,257,6,1580,0.03164556962025317,0.16265822784810127,0.6633355540750611,0.13860759493670885,YBL015W,non_ess
42,386,5,1205,0.034854771784232366,0.3203319502074689,0.8608985195430563,0.13858921161825727,YBL013W,non_ess
9,18,1,401,0.02244389027431421,0.04488778054862843,0.5668598773336928,1.0,YBL012C,non_ess
20,41,3,2279,0.00877577885037297,0.017990346643264588,0.22061991785554752,0.2663448881088197,YBL011W,non_ess
10,42,2,842,0.011876484560570073,0.0498812351543943,0.4724092577687914,0.22327790973871733,YBL010C,non_ess
25,53,5,2030,0.012315270935960592,0.02610837438423645,0.4910412440838405,0.22167487684729065,YBL009W,non_ess
0,0,0,239,0.0,0.0,0.0,1.0,YBL008W-A,non_ess
12,28,0,2522,0.004758128469468675,0.011102299762093577,0.2779306805989644,0.4742268041237113,YBL008W,non_ess
13,43,4,3734,0.003481521156936261,0.011515800749866096,0.4883455122809702,0.4134975897161221,YBL007C,non_ess
14,69,7,542,0.025830258302583026,0.12730627306273062,4.697088970889709,0.2177121771217712,YBL006C,non_ess
6,48,4,149,0.040268456375838924,0.3221476510067114,7.772794238009495,1.0,YBL006W-A,non_ess
32,228,1,2930,0.010921501706484642,0.07781569965870308,2.0961836798014266,0.15733788395904436,YBL005W,non_ess
8,72,6,398,0.02010050251256281,0.18090452261306533,0.5377798081315669,0.22110552763819094,YBL003C,non_ess
15,58,8,395,0.0379746835443038,0.1468354430379747,0.839929498477808,0.2810126582278481,YBL002W,non_ess
25,282,10,314,0.07961783439490445,0.8980891719745223,1.5937118850792789,0.14968152866242038,YBL001C,non_ess
75,606,10,2342,0.03202391118701964,0.2587532023911187,0.6556690534060302,0.11016225448334756,YBR001C,non_ess
7,30,1,860,0.00813953488372093,0.034883720930232565,0.17711511211136116,0.9011627906976744,YBR002C,ess
3,73,0,1421,0.00211118930330753,0.051372273047149884,0.046098083282256175,0.3356790992258973,YBR003W,non_ess
6,14,0,1301,0.0046118370484242895,0.010760953112990008,0.10459762083181733,0.4212144504227517,YBR004C,ess
9,104,0,641,0.0140405616224649,0.1622464898595944,0.31584939073238605,0.3416536661466459,YBR005W,non_ess
30,191,1,1493,0.020093770931011383,0.12793034159410582,0.5060336213806507,0.0971198928332217,YBR006W,non_ess
26,187,5,2210,0.011764705882352941,0.08461538461538462,0.4853965466783728,0.16063348416289594,YBR007C,non_ess
50,308,2,1646,0.030376670716889424,0.18712029161603888,1.8857699105268968,0.1713244228432564,YBR008C,non_ess
0,0,3,311,0.0,0.0,0.0,1.0,YBR009C,non_ess
11,77,9,410,0.02682926829268293,0.1878048780487805,1.6119594674207611,0.3634146341463415,YBR010W,non_ess
1,2,0,863,0.0011587485515643105,0.002317497103128621,0.07083280749859458,0.6593279258400927,YBR011C,ess
0,0,1,419,0.0,0.0,0.0,1.0,YBR012C,non_ess
10,54,0,389,0.02570694087403599,0.13881748071979436,1.3714354038381062,0.3547557840616967,YBR013C,non_ess
8,30,2,611,0.01309328968903437,0.049099836333878884,0.6007351560194253,0.2995090016366612,YBR014C,non_ess
16,45,1,1793,0.008923591745677636,0.02509760178471835,0.4291164850756196,0.4350250976017847,YBR015C,non_ess
11,166,3,386,0.028497409326424868,0.43005181347150256,1.2811905048801062,0.24352331606217614,YBR016W,non_ess
6,18,0,2756,0.002177068214804064,0.0065312046444121925,0.07796673624395473,0.3922351233671989,YBR017C,non_ess
23,136,0,1901,0.01209889531825355,0.07154129405576012,0.2781872356749345,0.14255654918463967,YBR021W,non_ess
13,78,2,533,0.024390243902439025,0.14634146341463414,0.5581579642511226,0.30206378986866794,YBR022W,non_ess
36,103,1,3497,0.01029453817557907,0.029453817557906777,0.2560970627885126,0.14240777809551045,YBR023C,non_ess
20,80,1,905,0.022099447513812157,0.08839779005524863,0.5911602209944752,0.2419889502762431,YBR024W,non_ess
16,58,0,1184,0.013513513513513514,0.048986486486486486,0.34804940687293634,0.11402027027027027,YBR025C,non_ess
5,11,1,1142,0.004378283712784589,0.009632224168126095,0.12603921331803453,0.6112084063047285,YBR026C,non_ess
8,30,1,332,0.024096385542168683,0.09036144578313253,0.699401379101311,0.35542168674698793,YBR027C,non_ess
15,51,3,1577,0.009511731135066582,0.032339885859226376,0.28559427115098,0.3297400126823082,YBR028C,non_ess
6,17,0,1373,0.0043699927166788045,0.012381646030589949,0.11348201807051042,0.29351784413692644,YBR029C,ess
21,86,2,1658,0.012665862484921592,0.05186972255729795,0.33331998265983115,0.2243667068757539,YBR030W,non_ess
1,4,4,1088,0.0009191176470588236,0.0036764705882352936,0.020014815627743637,0.9163602941176472,YBR031W,non_ess
55,1198,13,302,0.18211920529801326,3.9668874172185427,4.211685873702873,1.0,YBR032W,non_ess
58,503,4,2759,0.021022109459949256,0.1823124320405944,0.4859914438930002,0.11670895251902864,YBR033W,non_ess
