hits_count,reads_count,hits_count_pro,orf_len,insertion_index,NI_index,orf,label
-0.6718019830116665,-0.40763609100555276,1,-0.839444533010139,0.009615384615384616,0.2242811799850635,YBL049W,non_ess
1.5848897940498325,0.5958805394455039,8,2.5497675634886914,0.010373944511459591,0.21029216331704526,YBL047C,non_ess
-0.7875297664507178,-0.4250381134989237,0,-0.558600730967195,0.0027586206896551718,0.0537510227936879,YBL041W,ess
1.816345360927935,0.3116475053871121,3,1.5790841311849233,0.015274618134546638,0.3285315783772073,YBL037W,non_ess
-0.44034641613356407,-0.3206259785386981,13,-0.514974509290621,0.01034928848641656,0.1971178434970968,YBL036C,non_ess
-0.4982103078530897,-0.36413103477212544,0,0.7065596976534465,0.0033065658951346244,0.0891655708613668,YBL035C,ess
-0.2667547409749872,-0.13500440527607493,1,2.9096838923204253,0.002422373926447919,0.059342962970664034,YBL034C,ess
-0.32461863269451285,-0.36413103477212544,2,-0.17687129129717383,0.008733624454148471,0.2434689343445951,YBL032W,non_ess
-0.903257549889769,-0.45694182140343703,0,-0.840353412628401,0.0,0.0,YBL026W,ess
0.19615639278121771,-0.08279833779596217,5,0.6493002817029433,0.009250243427458615,0.3234782095541589,YBL024W,non_ess
-0.5560741995726153,-0.4134367651700097,0,1.1510018309835426,0.0023023791250959325,0.0829373873601973,YBL023C,ess
0.19615639278121771,-0.22491485482515805,0,1.8735611275017967,0.00558659217877095,0.24926358557643474,YBL022C,non_ess
-0.7875297664507178,-0.44534047307452307,4,-0.8230846998814239,0.004608294930875576,0.1436703713743562,YBL021C,non_ess
-0.4982103078530897,-0.33802800103206904,0,0.3493700076764982,0.004060324825986079,0.08452858046825562,YBL020W,ess
0.19615639278121771,-0.16110743901613134,4,0.20213150951806144,0.012163892445582587,0.2694770018713681,YBL019W,non_ess
3.5522621125137035,0.9903263826285781,2,3.0896420567362926,0.01624815361890694,0.40076742817161065,YBL017C,non_ess
-0.44034641613356407,-0.38733373142995337,1,-0.25321717923117804,0.007540056550424128,0.14915330408024416,YBL016W,non_ess
1.642753685769358,0.8743128993394386,9,0.21849134264677664,0.027848101265822784,0.5508760164305474,YBL015W,non_ess
4.4202204883065885,2.840741441090353,11,-0.12233851420145651,0.07634854771784233,1.73577266440337,YBL013W,non_ess
0.6590675265374226,0.13472694337117436,0,1.0746559430495384,0.01070578905630452,0.33748725501302823,YBL008W,non_ess
0.7169314182569483,-0.03349260739807789,8,2.1762180403830276,0.007498660953401178,0.5949695130198612,YBL007C,non_ess
-0.7296658747311922,-0.43663946182783764,2,-0.03508607084830883,0.0023059185242121447,0.0331018264338787,YBR004C,ess
1.2955703354522043,0.29134514581151266,4,0.2784773974520657,0.02308626974483597,0.9073402274535172,YBR008C,non_ess
-0.7296658747311922,-0.44534047307452307,7,-0.9348768929276443,0.00964630225080386,0.4135327834475046,YBR009C,non_ess
-0.6139380912921409,-0.28872227063418476,0,-0.43317534364704513,0.005793742757821553,0.24087924435549,YBR011C,ess
-0.4982103078530897,-0.3786327201832679,1,-0.6622130074490578,0.011456628477905071,0.5552249169270446,YBR014C,non_ess
-0.38248252441403846,-0.38153305726549636,0,-0.2177708741189618,0.00818181818181818,0.20825616762419735,YBR018C,non_ess
0.6590675265374226,0.14052761753563134,0,0.6901998645247313,0.012863268222963315,0.2801600620053615,YBR019C,non_ess
0.02256471762264087,-0.039293281562534865,3,0.22394462035634835,0.01008827238335435,0.2351828499369483,YBR020W,non_ess
0.08042860934216649,-0.2162138435784726,0,0.5102417001088642,0.008942661756970016,0.22601512988151604,YBR021W,non_ess
0.3697480679397946,0.08252087589106159,1,1.9608135708549443,0.0062911066628538745,0.17222247890581194,YBR023C,non_ess
0.19615639278121771,-0.050894629891448814,1,-0.14142498618495758,0.016047297297297296,0.4499567301291439,YBR025C,non_ess
-0.09316306581641037,-0.1930111469206447,5,-0.17959793015195968,0.012259194395796848,0.37442868736918544,YBR026C,non_ess
-0.2088908492554616,-0.3032239560453272,2,0.21576470379199075,0.007609384908053266,0.2423691922740749,YBR028C,non_ess
-0.5560741995726153,-0.4134367651700097,0,0.03035326166655193,0.0043699927166788045,0.11246878576630943,YBR029C,ess
-0.035299174096884746,-0.27132024814081385,1,0.2893839528712091,0.009047044632086852,0.2437997587454765,YBR030W,non_ess
0.6012036348178971,0.1521289658645453,8,-0.2668503735051074,0.0248565965583174,0.613382651314636,YBR034C,non_ess
0.4276119596593202,0.23623874124917144,5,-0.5940470360794112,0.033527696793002916,0.8763809175175515,YBR035C,non_ess
0.19615639278121771,0.11732492087780344,12,-0.4113622328087582,0.021420518602029308,0.6222096956031566,YBR037C,non_ess
-0.38248252441403846,-0.349629349360983,0,-0.3677360111321844,0.009625668449197863,0.27195902688860435,YBR039W,non_ess
-0.15102695753593598,-0.31772564145646964,0,0.6084006988811553,0.006470881035340966,0.2813035783419059,YBR041W,non_ess
0.2540202845007433,-0.1930111469206447,1,-0.13324506962059998,0.01676445934618609,0.7258626977982251,YBR042C,non_ess
0.4854758513788458,0.0593181792332337,1,0.6629334759768727,0.011599806669888834,0.5926901218313028,YBR043C,non_ess
-0.2088908492554616,-0.1466057536049889,4,-0.3050233174721095,0.011952191235059759,0.4105513430150367,YBR046C,non_ess
-0.32461863269451285,-0.17850946150950225,3,1.2355276354819043,0.0037050759540570577,0.07536461315638789,YBR055C,ess
0.1382925010616921,-0.16110743901613134,2,0.15032537127713,0.011960132890365448,0.2352261430355762,YBR056W,non_ess
-0.32461863269451285,-0.3293269897853836,3,0.9137842506171723,0.004264392324093817,0.12759730757974833,YBR058C,non_ess
0.1382925010616921,0.2884448087292842,0,1.8053951561321502,0.005411906193625977,0.16668268704160305,YBR059C,non_ess
-0.6139380912921409,-0.3989350797588673,2,0.47479539499664797,0.0026852846401718587,0.06480211517805504,YBR060C,ess
-0.38248252441403846,-0.21911418066070107,4,-0.6503975724116524,0.014423076923076926,0.2647920645945477,YBR062C,non_ess
0.02256471762264087,-0.17560912442727378,1,1.3963993279142703,0.005563282336578581,0.09191565552411554,YBR073W,non_ess
1.35343422717173,1.1295425625755455,1,0.25393764775899286,0.024088943792464484,0.7421783674240298,YBR078W,non_ess
0.08042860934216649,-0.236516203154072,0,1.4127591610429855,0.005874222529371113,0.13223385715573452,YBR079C,ess
-0.7296658747311922,-0.4192374393344667,1,0.8510715569570974,0.0013181019332161687,0.024011197072092483,YBR080C,ess
0.4854758513788458,-0.19881182108510168,1,2.416162259604184,0.006003001500750375,0.09619772479756088,YBR081C,non_ess
0.3697480679397946,0.10572357254888949,6,1.44275218844563,0.007516228220020498,0.1241749491102246,YBR084W,non_ess
-0.44034641613356407,-0.30902463020978416,2,-0.24049286457551067,0.007441860465116278,0.12358344864527072,YBR084C-A,non_ess
0.6590675265374226,0.1521289658645453,2,1.36367966165684,0.009507042253521126,0.21422155688622754,YBR086C,non_ess
-0.7875297664507178,-0.4482408101567516,0,-0.2504905403763922,0.0018796992481203009,0.04472815702622894,YBR087W,ess
-0.7875297664507178,-0.4134367651700097,0,-0.5122478704358352,0.002577319587628866,0.0637390959555908,YBR088C,ess
-0.7296658747311922,-0.4424401359922946,0,-0.9185170597989292,0.00911854103343465,0.22109109601287324,YBR091C,ess
0.6590675265374226,0.1260259321244889,2,0.837438362683168,0.011941618752764263,0.3952862394957983,YBR094W,non_ess
-0.32461863269451285,-0.3322273268676121,1,-0.04326598741266643,0.007739938080495356,0.24427999697953634,YBR095C,non_ess
-0.32461863269451285,-0.24231687731852897,0,2.7488121998880595,0.0022914757103574697,0.0662124310153641,YBR097W,non_ess
-0.903257549889769,-0.45694182140343703,0,-0.8149047833170663,0.0,0.0,YBR109C,ess
-0.7875297664507178,-0.4482408101567516,0,0.008540150828265012,0.0014825796886582653,0.03156365091131585,YBR110W,ess
-0.15102695753593598,-0.06829665238481974,4,-0.5858671195150535,0.01870503597122302,0.40461946232487694,YBR111C,non_ess
0.6590675265374226,0.1260259321244889,0,0.938324000310245,0.011382799325463743,0.23968658742236665,YBR114W,non_ess
1.7006175774888836,0.5378737978009341,1,2.5797605908913357,0.01077070368597415,0.20930097162744365,YBR115C,non_ess
-0.5560741995726153,-0.13210406819384646,2,-0.32229203021908664,0.006091370558375634,0.11785109983079525,YBR119W,non_ess
-0.903257549889769,-0.45694182140343703,0,0.6029474211715836,0.0,0.0,YBR121C,ess
-0.4982103078530897,-0.26261923689412836,3,-0.14415162503974344,0.0059271803556308214,0.10964121465690424,YBR125C,non_ess
-0.035299174096884746,-0.32642665270315513,2,0.1339655381484148,0.01008742434431742,0.1958147078602793,YBR126C,non_ess
1.179842552013153,1.7531150352546703,0,0.4093560624817872,0.02011173184357542,0.3831412205643165,YBR132C,non_ess
-0.035299174096884746,-0.19881182108510168,0,-0.7276523399639185,0.027829313543599257,0.999867479459316,YBR137W,non_ess
-0.035299174096884746,0.1289262692067174,1,-0.2968434009077519,0.014807502467917082,0.4890477842106668,YBR141C,non_ess
0.02256471762264087,-0.12050271986493251,0,0.8919711397788853,0.006893580353295993,0.205613247073112,YBR142W,ess
-0.903257549889769,-0.45694182140343703,0,-0.02417951542916537,0.0,0.0,YBR143C,ess
0.311884176220269,0.28264413456482723,6,-0.2777569289242508,0.020309477756286262,0.6528899761064967,YBR149W,non_ess
-0.7875297664507178,-0.4511411472389801,0,-0.5504208144028373,0.0027247956403269754,0.07375027441662255,YBR153W,ess
-0.903257549889769,-0.45694182140343703,1,-0.6294933411916275,0.0,0.0,YBR154C,ess
-0.903257549889769,-0.45694182140343703,0,-0.16596473587803034,0.0,0.0,YBR155W,ess
-0.38248252441403846,-0.38733373142995337,0,-0.26957701235989323,0.00862895493767977,0.2562623515369715,YBR159W,non_ess
-0.6718019830116665,-0.4395397989100661,0,-0.4031823162444006,0.004464285714285714,0.12921085464753587,YBR160W,ess
0.6012036348178971,0.09992289838443252,1,0.0248999839569802,0.019019751280175568,0.5871076310806459,YBR162C,non_ess
0.774795309976474,0.46536537074522194,5,0.37936303507914265,0.016505406943653957,0.7085701459754543,YBR163W,non_ess
0.08042860934216649,-0.13500440527607493,2,0.016720067392622606,0.012518409425625921,0.4923586722555794,YBR166C,non_ess
1.064114768574102,0.769900764379213,3,0.8019920575709517,0.0153015301530153,0.5877036683260163,YBR172C,non_ess
-0.7875297664507178,-0.4482408101567516,0,-0.8121781444622804,0.004484304932735426,0.1713576948764431,YBR173C,non_ess
0.9483869851350506,0.9497216634773792,11,-0.3568294557130409,0.0337909186906019,1.1659445963149742,YBR175W,non_ess
-0.035299174096884746,-0.24231687731852897,1,-0.3650093722773985,0.015991471215351813,0.5530383795309168,YBR176W,non_ess
0.08042860934216649,-0.26261923689412836,1,1.1155555258713263,0.006622516556291391,0.17391464311994115,YBR179C,non_ess
0.311884176220269,-0.06249597822036276,2,0.3439167299669264,0.012223515715948778,0.3094512838762992,YBR180W,non_ess
-0.32461863269451285,-0.25101788856521445,2,-0.4522618156305462,0.011876484560570073,0.3388015866515334,YBR187W,non_ess
-0.8453936581702434,-0.4482408101567516,0,-0.3086588359451573,0.001,0.02483333333333334,YBR189W,non_ess
-0.8453936581702434,-0.44534047307452307,0,-0.42681318631921145,0.0011494252873563216,0.03307238272755514,YBR191W,non_ess
-0.903257549889769,-0.45694182140343703,0,-0.18777784671631728,0.0,0.0,YBR192W,ess
-0.8453936581702434,-0.44534047307452307,0,-0.6076802303533405,0.0014903129657228018,0.04172083584361226,YBR193C,ess
-0.44034641613356407,-0.3699317089365824,0,0.2948372305807809,0.004807692307692308,0.15891513377926422,YBR196C,ess
-0.44034641613356407,-0.31772564145646964,0,0.960137111148532,0.00333889816360601,0.1433681986985111,YBR198C,ess
0.4276119596593202,0.8250071689415542,4,0.04943973365005299,0.016499282639885218,0.5734397417503586,YBR199W,non_ess
-0.035299174096884746,0.40155795493619517,0,1.0882891373234675,0.005912495072920773,0.20607590442902005,YBR202W,ess
-0.2088908492554616,-0.19591148400287317,6,-0.193231124425889,0.010647737355811891,0.3746624705559421,YBR204C,non_ess
0.4854758513788458,-0.07119698946704822,0,0.052166372504838854,0.01717967072297781,0.6755334858412883,YBR207W,non_ess
0.4276119596593202,-0.053794966973677305,1,0.6165806154455129,0.011397423191278492,0.4216320630251305,YBR212W,non_ess
0.5433397430983714,-0.007389573658021507,6,-0.4686216487592614,0.03033980582524272,1.1223795683631193,YBR213W,non_ess
0.8905230934155252,0.17823199960460168,1,0.2212179815015625,0.01958307012002527,0.7189953865885641,YBR214W,non_ess
0.19615639278121771,-0.22491485482515805,5,0.5647744772045815,0.009688934217236104,0.35661528844730306,YBR215W,non_ess
-0.2088908492554616,-0.3322273268676121,2,0.6220338931550846,0.005928853754940711,0.1753311408140482,YBR216C,non_ess
-0.7296658747311922,-0.3960347426766388,1,-0.7085658679804175,0.005357142857142857,0.14262218045112782,YBR217W,non_ess
0.9483869851350506,0.3493518874560824,5,0.311197063709496,0.019024970273483943,0.5825264707547704,YBR220C,non_ess
-0.44034641613356407,-0.3757323831010394,0,-0.2177708741189618,0.007272727272727274,0.24434343434343436,YBR221C,non_ess
-0.035299174096884746,-0.25101788856521445,4,-0.38682248311568546,0.01641137855579869,0.4846183550006436,YBR228W,non_ess
1.2955703354522043,0.3087471683048836,1,1.385492772495127,0.013268156424581005,0.3835951251243591,YBR229C,non_ess
-0.2088908492554616,-0.20751283233178713,2,-0.3895491219704713,0.013172338090010977,0.4332949586356456,YBR231C,non_ess
0.1382925010616921,-0.04509395572699184,1,-0.08961884794402614,0.014504431909750204,0.4949195180912325,YBR233W,non_ess
-0.7296658747311922,-0.43373912474560916,1,-0.16869137473281623,0.002599653379549393,0.09719208307239707,YBR234C,ess
1.816345360927935,0.674189640665673,1,1.8381148223895805,0.013979773944080905,0.4598779972009504,YBR235W,non_ess
-0.6718019830116665,-0.4395397989100661,0,-0.026906154283951236,0.003053435114503817,0.11114503816793893,YBR236C,ess
-0.6718019830116665,-0.34092833811429757,0,1.099195692742611,0.001569242840329541,0.042867327267281714,YBR237W,ess
0.774795309976474,0.04481649382209126,2,0.22667125921113424,0.018250471994965392,0.5493166756015508,YBR239C,non_ess
-0.8453936581702434,-0.45404148432120855,0,0.005813511973479146,0.0007429420505200594,0.01946428286120564,YBR243C,ess
2.3371203864036656,1.4630813270318215,4,1.8626545720826533,0.016524048391856002,0.4089013474968034,YBR245C,non_ess
0.2540202845007433,-0.28872227063418476,12,-0.16051145816845863,0.01719690455717971,0.4084078718644497,YBR246W,non_ess
-0.6718019830116665,-0.3728320460188109,0,0.10124587189098443,0.002756719503790489,0.07022943667908975,YBR247C,ess
0.9483869851350506,0.48276739323859286,3,0.2893839528712091,0.019300361881785282,0.5110735826296743,YBR248C,non_ess
-0.2667547409749872,-0.19591148400287317,0,-0.20686431869981833,0.009892086330935251,0.2472514296255303,YBR249C,non_ess
-0.7875297664507178,-0.4221377764166952,0,-0.8149047833170663,0.004514672686230248,0.11783071100479545,YBR252W,ess
-0.6718019830116665,-0.4250381134989237,2,-0.7385588953830621,0.007590132827324478,0.1985356209702256,YBR254C,ess
-0.4982103078530897,0.01581312299980639,4,-0.5667806475315526,0.009776536312849162,0.2255553496253541,YBR256C,ess
0.8326592016959995,-0.17850946150950225,7,0.6002207823167978,0.015,0.3815254237288136,YBR260C,non_ess
0.2540202845007433,0.16663065127568774,3,-0.5831404806602677,0.02865329512893983,0.7046029591648654,YBR261C,non_ess
0.02256471762264087,-0.08279833779596217,6,0.12033234387448548,0.010869565217391304,0.27990701181201305,YBR263W,non_ess
-0.8453936581702434,-0.45404148432120855,0,-0.3431962614391116,0.0010395010395010396,0.026421747940735284,YBR265W,ess
-0.4982103078530897,-0.2945229447986418,0,-0.14415162503974344,0.0059271803556308214,0.15132454336518691,YBR267W,non_ess
-0.09316306581641037,-0.19011080983841622,7,-0.07325901481531094,0.011119936457505955,0.2960571882446386,YBR271W,non_ess
1.8742092526474605,0.8250071689415542,0,4.008519350799129,0.008347826086956521,0.2613232514177693,YBR275C,non_ess
1.064114768574102,0.5088704269786493,2,0.9846768608416048,0.0140321914981428,0.42151602696381896,YBR276C,non_ess
-0.6139380912921409,-0.3728320460188109,0,-0.0023664045908784494,0.0037397157816005983,0.0972033937920718,YBR279W,non_ess
0.774795309976474,0.16953098835791622,1,0.5211482555280077,0.015159435441714584,0.3926192038226616,YBR280C,non_ess
1.064114768574102,0.2449397524958569,5,1.1782682195314012,0.01289833080424886,0.3240312372774714,YBR281C,non_ess
0.02256471762264087,-0.08279833779596217,5,-0.05144590397702402,0.012470771628994544,0.3464677589361075,YBR287W,non_ess
0.3697480679397946,0.08252087589106159,1,0.10124587189098443,0.01516195727084769,0.4696130958997503,YBR288C,non_ess
0.02256471762264087,-0.18431013567395924,1,1.2518874686106196,0.005888847994111153,0.18005692296130435,YBR289W,non_ess
-0.38248252441403846,-0.3757323831010394,6,-0.3404696225843257,0.00932642487046632,0.3079405705724452,YBR290W,non_ess
1.2955703354522043,0.6306845844322457,0,-0.40045567738961474,0.042269187986651836,1.402099894191378,YBR291C,non_ess
0.6012036348178971,0.23333840416694293,0,1.1264620812904698,0.010081426909654904,0.2698720434276851,YBR294W,non_ess
0.08042860934216649,-0.12920373111161798,1,1.7726754898747197,0.005167173252279635,0.2694597509559761,YCL061C,non_ess
-0.8453936581702434,-0.45404148432120855,0,-0.35410281685825507,0.0010526315789473684,0.04776942355889724,YCL059C,ess
-0.15102695753593598,-0.3003236189630987,7,-0.9512367260563596,0.044368600682593864,1.9195257768995868,YCL057C-A,non_ess
0.8905230934155252,0.5697775057054475,3,0.7256461696369475,0.01449953227315248,0.6398793587303635,YCL057W,non_ess
-0.2088908492554616,-0.12920373111161798,0,1.0773825819043241,0.004752475247524752,0.22561750911933295,YCL054W,ess
0.6012036348178971,-0.042193618644763356,1,0.04671309479526712,0.018691588785046728,0.4651242306815591,YCL048W,non_ess
-0.2088908492554616,-0.3293269897853836,0,-0.5122478704358352,0.015463917525773196,0.3848063867236611,YCL047C,non_ess
0.9483869851350506,0.2507404266603139,10,0.8565248346666691,0.014022787028922,0.3504890849929987,YCL045C,non_ess
-0.32461863269451285,-0.3061242931275557,0,0.20758478722763316,0.006377551020408163,0.15340410357691464,YCL043C,ess
1.7584814692084092,0.340650876209397,8,0.8156252518448811,0.02056325435851587,0.3915338720054987,YCL039W,non_ess
1.35343422717173,0.3870562695250528,5,0.3275568968382112,0.02294117647058824,0.3835093256814921,YCL036W,non_ess
0.7169314182569483,-0.0798980007137337,10,-0.2504905403763922,0.02631578947368421,0.4728274173806609,YCL034W,non_ess
-0.38248252441403846,-0.28872227063418476,1,-0.7576453673665631,0.017786561264822136,0.3980162577373406,YCL033C,non_ess
0.9483869851350506,0.3986576178539667,11,0.9628637500033178,0.013338891204668612,0.2955244957507805,YCL030C,non_ess
0.6590675265374226,-0.05669530405590579,7,-0.015999598864807774,0.02042360060514372,0.433230417734416,YCL029C,non_ess
2.4528481698427167,1.3383668324959965,6,0.5102417001088642,0.030510257759074167,1.307603841115615,YCL025C,non_ess
-0.4982103078530897,-0.3670313718543539,4,-0.17959793015195968,0.006129597197898424,0.30058472816360904,YCL016C,non_ess
-0.44034641613356407,-0.28872227063418476,3,-0.7894561540057315,0.016985138004246284,0.3015073253689092,YCL012C,non_ess
1.0062508768545764,0.5088704269786493,5,-0.05144590397702402,0.025720966484801246,0.4815099708311919,YCL011C,non_ess
2.6843037367208193,5.639566725440844,37,-0.5095212315810493,0.07958921694480102,1.4329255404158356,YCL010C,non_ess
-0.2088908492554616,-0.29162260771641324,12,-0.3731892888417561,0.012917115177610334,0.21192017885236406,YCL009C,non_ess
-0.44034641613356407,-0.19591148400287317,1,0.2048581483728473,0.005111821086261981,0.09846277369820852,YCL004W,non_ess
-0.8453936581702434,-0.3003236189630987,9,-0.7031125902708458,0.00176678445229682,0.03336078712682767,YCL001W,non_ess
-0.7296658747311922,-0.42793845058115215,0,-0.33774298372953987,0.003099173553719009,0.055933646661209833,YCR002C,non_ess
0.02256471762264087,-0.06829665238481974,0,-0.5422408978384797,0.0215343203230148,0.3960736507578587,YCR004C,non_ess
-0.903257549889769,-0.45694182140343703,0,-0.4931613984523342,0.0,0.0,YCR009C,non_ess
2.742167628440345,1.0425324501086908,0,1.644523463699784,0.020006351222610352,0.5070950799862785,YCR011C,non_ess
-0.7875297664507178,-0.4424401359922946,3,-0.08143893137966854,0.0016,0.04942574257425742,YCR012W,ess
-0.09316306581641037,-0.2597188998118999,5,-0.3513761780034692,0.014690451206715634,0.6163804053680897,YCR015C,non_ess
1.064114768574102,0.555275820294305,10,1.382766133640341,0.011883956658511009,0.6427735057672143,YCR017C,non_ess
-0.2088908492554616,-0.19591148400287317,0,-0.22595079068331939,0.010999083409715857,0.4412751536760315,YCR019W,non_ess
0.311884176220269,0.07962053880883312,0,-0.3104765951816812,0.021042084168336674,0.6960011977978946,YCR021C,non_ess
1.7006175774888836,0.6219835731855602,4,0.8074453352805235,0.020197486535008972,0.6346583787812066,YCR026C,non_ess
-0.8453936581702434,-0.45404148432120855,0,0.1803183986797745,0.0006501950585175553,0.019303102758784628,YCR028C,non_ess
2.221392602964614,0.43056132575848005,0,4.692905703350381,0.008303859757035214,0.33015930709303004,YCR032W,non_ess
